"Indonesia","Lapindo","Lapindo_Brantas_Inc.","Brantas",1694000,1695000
"Indonesia","TalismanEnergy","Talisman_Wiriagar_Overseas_Ltd","Wiriagar",1640000,1715000
"Indonesia","ConocoPhilips","ConocoPhillips_(South_Jambi)_Ltd.","South_Jambi_B",1425000,1723000
"Indonesia","KGBerau","KG_Wiriagar_Petroleum_Ltd","Wiriagar",1746000,1746000
"Indonesia","EMP","EMP_Bentu_Limited","Bentu",1751000,1749000
"Indonesia","Novus","Novus_Petroleum_Canada_(Kakap)_Ltd","Kakap",1772000,1772000
"Indonesia","PearlOil","Pearl_Oil_(Tungkal)_Ltd.","Tungkal",1837000,1837000
"Indonesia","Lundin","Lundin_International_BV/RHP_Salawati_Basin_BV","Salawati_Basin",1909000,1909000
"Indonesia","Novus","Novus_Nominees_Pty_Ltd","Kakap",1949000,1949000
"Indonesia","Inpex","Inpex_Tengah","Tengah_Block_Off._East_Kal.",1986000,1986000
"Indonesia","Kalrez","Kalrez_Petroleum_(Seram)_Ltd.","Bula",2044000,2044000
"Indonesia","Fortuna","Fortuna_Resources_(Sunda)_Ltd","South_East_Sumatera",2049000,2049000
"Indonesia","PT","PT_PHE_Tomori","Senoro_Toili_Sulawesi",2243000,2243000
"Indonesia","Inpex","Inpex_Tengah","Tengah_Block_Off._East_Kal.",2274000,2274000
"Indonesia","PT","PT_Medco_E&P_Malaka","Block_A",2500000,2500000
"Indonesia","PearlOil","Pearl_Oil_(Basin)_Ltd/Petrogas_(Basin)_Ltd","Salawati_Basin",2509000,2509000
"Indonesia","Persuda","Perusda_Pertambangan_&_Energi","Rimau",2754000,2754000
"Indonesia","TrianglePase","Triangle_Pase","Pase",2881000,2881000
"Indonesia","Camar","Camar_Resources_Canada_Inc","Bawean",3083000,2985000
"Indonesia","Natuna","Natuna_UK_(Kakap_2)_Ltd","Kakap",3009000,3009000
"Indonesia","OOGC","OOGC_Malacca","Malacca_Strait",3038000,3038000
"Indonesia","CITIC","CITIC_Seram_Energy_Ltd.","Seram_Non_Bula",3095000,3095000
"Indonesia","MontDOr","Mont_D'Or_Oil_Tungkai_Ltd","Tungkal",3173000,3173000
"Indonesia","TalismanEnergy","Talisman_Wiriagar_Overseas_Ltd","Wiriagar",3279000,3205000
"Indonesia","Chevron","Chevron_Mountain_Front_Kuantan_Inc.","MFK",3211000,3211000
"Indonesia","BP","BP_Berau_Ltd.","Berau",3227000,3226000
"Indonesia","MontDOr","Mont_D'Or_Oil_Tungkai_Ltd","Tungkal",3301000,3301000
"Indonesia","Fortuna","Fortuna_Resources_(Sunda)_Ltd","South_East_Sumatera",6940000,3531000
"Timor","Reliance","Reliance_Exploration_&_Production_(Operator)","S-06-06_(Block_K)",3563379,3563379
"Indonesia","Salamander","Salamander_Energy_(Sumatra)_BV","South_East_Sumatera",3598000,3598000
"Trinidad","Niko","Niko_Resources_(NCMA3_Caribbean)_Limited_(Operator)","North_Coast_Marine_Area_3_(NCMA_3)",3642858,3709642
"Indonesia","Natuna","Natuna_UK_(Kakap_2)_Ltd","Kakap",3725000,3725000
"Indonesia","Salamander","Salamander_Energy_(Java)_BV","Offshore_Northwest_Java",3733000,3733000
"Indonesia","SPR","SPR_Langgak","Langgak",3320000,3816000
"Indonesia","TalismanEnergy","Talisman_Energy","Offshore_Northwest_Java",4010000,4010000
"Indonesia","Lundin","Lundin_International_BV/RHP_Salawati_Basin_BV","Salawati_Basin",4186000,4186000
"Indonesia","Camar","Camar_Resources_Canada_Inc","Bawean",4208000,4208000
"Indonesia","PT","PT_PHE_Makassar_Strait","Makassar_Strait",4279000,4279000
"Indonesia","Petrogas","Petrogas_Pantai_Madura","Madura",4310000,4310000
"Indonesia","Salamander","Salamander_Energy_(Sumatra)_BV","South_East_Sumatera",4473000,4473000
"Indonesia","PT","PT_Sele_Raya_Merangin_Dua","Merangin_II",4475000,4475000
"Timor","Oilex","Oilex_(Operator)","JPDA_06-103",4476530,4476530
"Indonesia","PT","PT_Medco_E&P_Lematang","Lematang",4492000,4492000
"Indonesia","BP","BP_Wiriagar_Ltd.","Wiriagar",4590000,4590000
"Indonesia","PT","PT_PHE_Kakap","Kakap",4828000,4828000
"Indonesia","PT","PT_PHE_Raja_Tempirai","Pendopo-Raja_JOB",5004000,5004000
"Indonesia","IndonesiaNaturalGas","Indonesia_Natural_Gas_Resources_Muturi_Inc","Muturi",5088000,5088000
"Indonesia","Salamander","Salamander_Energy_(Java)_BV","Offshore_Northwest_Java",5207000,5207000
"Indonesia","GoldenSpike","Golden_Spike_Ltd.","Raja",5067000,5233000
"Indonesia","TalismanEnergy","Talisman_Energy","Offshore_Northwest_Java",5369000,5369000
"Indonesia","Kangean","Kangean_Energy_Indonesia_Ltd.","Kangean",5496000,5496000
"Indonesia","PearlOil","Pearl_Oil_(Basin)_Ltd/Petrogas_(Basin)_Ltd","Salawati_Basin",5553000,5553000
"Indonesia","Petronas","Petronas_Carigali_Madura_lrd","Madura",5792000,5792000
"Trinidad","EOG","EOG_Resources_Trinidad_U(b)_Block_Unlimited","Block_Modified_U(b)",5912633,5907316
"Indonesia","KGBerau","KG_Berau_Petroleum_Ltd","Berau",5927000,5927000
"Indonesia","PacOil","Pacific_Oil_&_Gas_(Jami_Merang)_Limited","Jambi_Merang_Block_Ons._Jambi",6004000,6004000
"Indonesia","ConocoPhilips","ConocoPhillips_(South_Jambi)_Ltd.","South_Jambi_B",6958000,6047000
"Indonesia","JOB","JOB_Pertamina-Golden_Spike_Energy_Indonesia_Ltd","Pendopo-Raja_JOB",5228000,6122000
"Indonesia","PT","PT_Medco_E&P_Tomori_Sulawesi","Senoro_Toili_Sulawesi",6175000,6175000
"Indonesia","PT","PT_Pertamina_Hulu_Energi_Raja_Tempirai","Raja",6341000,6317000
"Indonesia","PT","PT_PHE_Raja_Tempirai","Pendopo-Raja_JOB",6363000,6363000
"Indonesia","Novus","Novus_UK_(Kakap)_Ltd","Kakap",6411000,6411000
"Timor","TalismanEnergy","Talisman","JPDA_06-105",6419484,6419484
"Indonesia","TrianglePase","Triangle_Pase","Pase",6474000,6474000
"Trinidad","Centrica","Centrica_North_Sea_Oil_Ltd_(Operator)","North_Coast_Marine_Area_4_(NCMA_4)",6480586,6503803
"Indonesia","PT","PT_PHE_Tuban","Tuban",6821000,6821000
"Indonesia","CITIC","CITIC_Seram_Energy_Ltd.","Seram_Non_Bula",6957000,6957000
"Indonesia","OOGC","OOGC_Malacca","Malacca_Strait",6959000,6959000
"Timor","ENI","Eni_JPDA_06-105_Pty_Ltd_(Operator)","JPDA_06-105",6989354,6989354
"Indonesia","IndonesiaNaturalGas","Indonesia_Natural_Gas_Resources_Muturi_Inc","Muturi",6944000,7077000
"Trinidad","BayfieldEnergy","Bayfield_Energy_(Galeota)_Limited_(Operator)","Galeota_Area",7119818,7124246
"Indonesia","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.","Sengkang_South_Sulawesi",7228000,7228000
"Indonesia","PT","PT_PHE_Kakap","Kakap",7426000,7426000
"Trinidad","Niko","Niko_Resources_(Block_4b_Caribbean)_Limited","Block_4(b)",7638122,7664353
"Indonesia","BP","BP_Muturi_Holdings_BV","Muturi",7737000,7737000
"Indonesia","Santos","Santos_(Madura_Offshore)_Pty._Ltd.","Madura",7775000,7775000
"Indonesia","PT","PT_PHE_Jawa_Ltd","Offshore_Northwest_Java",8033000,8033000
"Indonesia","Novus","Novus_UK_(Kakap)_Ltd","Kakap",8046000,8046000
"Indonesia","KGBerau","KG_Berau_Petroleum_Ltd","Berau",8084000,8084000
"Indonesia","Kangean","Kangean_Energy_Indonesia_Ltd.","Kangean",8097000,8098000
"Indonesia","SPC","SPC_Kakap_Limited","Kakap",8371000,8371000
"Indonesia","Nippon","Nippon_Oil_Exploration_(Berau)_Ltd","Berau",8468000,8468000
"Indonesia","Santos","Santos_(Madura_Offshore)_Pty._Ltd.","Madura_Offshore",8590000,8589000
"Indonesia","TalismanEnergy","Talisman_(Jambi_Merang)_Limited","Jambi_Merang_Block_Ons._Jambi",8793000,8793000
"Indonesia","Chevron","Chevron_Mountain_Front_Kuantan_Inc.","MFK",9123000,8797000
"Indonesia","PremierOil","Premier_Oil_Kakap_BV","Kakap",9190000,9190000
"Indonesia","BP","BP_Wiriagar_Ltd.","Wiriagar",9249000,9342000
"Indonesia","Universe","Universe_Gas&Oil_Company","Sanga-Sanga",9381000,9381000
"Indonesia","PT","PT_Pertamina_Hulu_Energi_Tomori_Sulawesi","Senoro_Toili_Sulawesi",9391000,9391000
"Indonesia","Inpex","Inpex_Offshore_North_Mahakam_Ltd","East_Kalimantan",9509000,9509000
"Indonesia","PT","PT_PHE_Tuban","Tuban",9648000,9648000
"Indonesia","MIB","Ml_Berau_BV","Berau",9761000,9761000
"Indonesia","PT","PT_Pertamina_Medco_E&P_Tomori_Sulawesi","Senoro_Toili_Sulawesi",9794000,9794000
"Indonesia","PT","PT_PHE_Salawati","Salawati_Island_JOB",10091000,10091000
"Indonesia","Inpex","Inpex_Offshore_North_Mahakam_Ltd","East_Kalimantan",10391000,10391000
"Indonesia","PT","PT_PHE_Tomori","Senoro_Toili_Sulawesi",10463000,10463000
"Indonesia","JOB","JOB_Pertamina-Golden_Spike_Energy_Indonesia_Ltd","Pendopo-Raja_JOB",10674000,10674000
"Indonesia","SPC","SPC_Kakap_Limited","Kakap",11128000,11128000
"Indonesia","Pertamina","Pertamina_Hulu_Energi_West_Madura_Offshore","West_Madura",11378000,11378000
"Indonesia","Nippon","Nippon_Oil_Exploration_(Berau)_Ltd","Berau",11550000,11550000
"Timor","Petronas","Petronas_(Operator)","JPDA_06-102",11564779,11564779
"Indonesia","CNOOC","CNOOC_Madura_Ltd","West_Madura_Off._East_Java",13843000,11600000
"Indonesia","PremierOil","Premier_Oil_Kakap_BV","Kakap",12254000,12254000
"Indonesia","PT","PT_PHE_Makassar_Strait","Makassar_Strait",12367000,12367000
"Trinidad","ENI","ENI_Trinidad_and_Tobago_Limited_(21.5%)","North_Coast_Marine_Area_1_(NCMA_1)",12568771,12568771
"Indonesia","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.","Sengkang",13560000,13142000
"Indonesia","MIB","Ml_Berau_BV","Berau",13313000,13313000
"Indonesia","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.","Sengkang",13318000,13318000
"Indonesia","Santos","Santos_(Sampang)_Pty._Ltd","Sampang_East_Java_Sea",13577000,13578000
"Indonesia","Natuna","Natuna_1_BV","Natuna_Sea_Block_A",13637000,13637000
"Trinidad","Niko","Niko_Resources_(NCMA2_Caribbean)_Limited_(Operator)","North_Coast_Marine_Area_2_(NCMA_2)",13933742,13983085
"Indonesia","Universe","Universe_Gas&Oil_Company","Sanga-Sanga",14434000,14434000
"Indonesia","PT","PT_PHE_Tengah_Area","Tengah_Block_Off._East_Kal.",9453000,14874000
"Indonesia","PT","PT_PHE_CPP","Coastal_Plains_Pekanbaru",14883000,14883000
"Indonesia","PT","Pt_PHE_OSES","South_East_Sumatera",15163000,15163000
"Indonesia","PT","PT_PHE_Salawati","Salawati_Island_JOB",15216000,15189000
"Indonesia","SPR","SPR_Langgak","Langgak",15488000,15488000
"Indonesia","BP","BP_Muturi_Holdings_BV","Muturi",17231000,17234000
"Indonesia","PT","PT_PHE_CPP","Coastal_Plains_Pekanbaru",17243000,17243000
"Indonesia","JOB","JOB_Pertamina_PetroChina_Salawati_Ltd","Salawati_Island_JOB",17451000,17451000
"Indonesia","JOB","JOB_Pertamina_PetroChina_Salawati_Ltd","Salawati_Island_JOB",17759000,17759000
"Indonesia","Kangean","Kangean_Energy_Indonesia_Ltd.","Kangean",18533000,18481000
"Indonesia","PT","PT_PHE_Tengah_Area","Tengah_Block_Off._East_Kal.",18594000,18594000
"Indonesia","JOA","JOA_Total_E&P_Indonesi","Tengah_Block_Off._East_Kal.",18835000,18835000
"Indonesia","Hess","Hess_(Indonesia-Pangkah)_Ltd.","Pangkah_East_Java",18954000,18954000
"Indonesia","Santos","Santos_(Sampang)_Pty._Ltd","Sampang",19590000,19590000
"Indonesia","Hess","Hess_(Indonesia-Pangkah)_Ltd.","Pangkah",20251000,20251000
"Indonesia","CNOOC","CNOOC_Muturia_Ltd","Muturi",20304000,20304000
"Indonesia","Natuna","Natuna_2_BV","Natuna_Sea_Block_A",20911000,20911000
"Indonesia","Inpex","Inpex_Sumatra_Ltd/PHE_Sumatra","South_East_Sumatera",12214000,21214000
"Indonesia","PT","PT_Pertamina_Medco_E&P_Tomori_Sulawesi","Senoro_Toili_Sulawesi",21411000,21411000
"Indonesia","PT","PT_Pertamina_Hulu_Energi_Salawati","Kepala_Burung",20608000,21894000
"Indonesia","Natuna","Natuna_1_BV","Natuna_Sea_Block_A",21898000,21898000
"Indonesia","PetroChina","PetroChina_International_Salawati_Ltd","Kepala_Burung",23992000,22479000
"Indonesia","ExxonMobil","Mobil_Cepu_Ltd.","Cepu",22792000,22792000
"Indonesia","CNOOC","CNOOC_ONWJ_Ltd","Offshore_Northwest_Java",23362000,23362000
"Indonesia","JOA","JOA_Total_E&P_Indonesi","Tengah_Block_Off._East_Kal.",23470000,23470000
"Indonesia","CNOOC","CNOOC_Madura_Ltd","West_Madura_Off._East_Java",28684000,28684000
"Indonesia","Kufpec","Kupfec_Indonesia_(Natuna)_BV","Natuna_Sea_Block_A",30305000,30305000
"Indonesia","PT","PT_Pertamina_Hulu_Energi_Ogan_Komering","Ogan_Komering",33172000,33172000
"Indonesia","PT","PT_PHE_Ogan_Komering","Ogan_Komering",33173000,33173000
"Indonesia","Natuna","Natuna_2_BV","Natuna_Sea_Block_A",33577000,33577000
"Indonesia","VirginiaInt","Virginia_International_Company","Sanga-Sanga",33686000,33686000
"Indonesia","PT","PT_Medco_E&P_Tarakan","Tarakan",33749000,33749000
"Indonesia","Hess","Hess_(Indonesia-Pangkah)_Ltd.","Pangkah",34832000,34832000
"Indonesia","Chevron","Chevron_Siak_Inc.","Siak",34868000,34868000
"Indonesia","TalismanEnergy","Talisman_(Ogan_Komering)_Ltd.","Ogan_Komering",35461000,35695000
"Indonesia","PT","PT_PHE_Jambi_Merang","Jambi_Merang_Block_Ons._Jambi",37303000,37303000
"Indonesia","PT","PT_Medco_E&P_Tarakan","Tarakan",39340000,39340000
"Trinidad","BGGroup","BG_Trinidad_Central_Block_Limited_(Operator)","Central_Block",41207099,41217374
"Indonesia","Santos","Santos_(Sampang)_Pty._Ltd","Sampang",43343000,43343000
"Indonesia","OPICOLI","Opicoil_Houston_Inc","Sanga-Sanga",43568000,43568000
"Indonesia","BP","BP_Berau_Ltd.","Berau",45764000,45764000
"Indonesia","JOB","JOB_Pertamina_Talisman_(Ogan_Konering)_Ltd","Ogan_Komering",45842000,45842000
"Indonesia","PT","PT_PHE_Ogan_Komering","Ogan_Komering",46023000,46023000
"Indonesia","Chevron","Chevron_Siak_Inc.","Siak",46967000,46967000
"Indonesia","PT","PT_PHE_Jabung","Jabung",47534000,47534000
"Indonesia","Lasmo","Lasmo_Sanga-sanga_Ltd","Sanga-Sanga",47982000,47981000
"Indonesia","Kufpec","Kupfec_Indonesia_(Natuna)_BV","Natuna_Sea_Block_A",48662000,48662000
"Timor","ENI","Eni_JPDA_06-105_Pty_Ltd_(Operator)","JPDA_06-105",49587120,49587120
"Indonesia","BP","BP_East_Kalimantan","Sanga-Sanga",49876000,49877000
"Indonesia","VirginiaInt","Virginia_International_Company","Sanga-Sanga",51358000,51358000
"Indonesia","PT","PT_PHE_Jabung","Jabung",52422000,52422000
"Indonesia","JOB","JOB_Pertamina_Talisman_Jambi_Merang","Jambi_Merang_Block_Ons._Jambi",54503000,54503000
"Indonesia","CNOOC","CNOOC_ONWJ_Ltd","Offshore_Northwest_Java",55222000,55222000
"Indonesia","Chevron","Chevron_Siak_Inc.","Siak",62920000,62920000
"Indonesia","OPICOLI","Opicoil_Houston_Inc","Sanga-Sanga",64387000,64387000
"Indonesia","JOB","JOB_Pertamina_Talisman_(Ogan_Konering)_Ltd","Ogan_Komering",65574000,65574000
"Indonesia","Santos","Santos_(Madura_Offshore)_Pty._Ltd.","Madura",66448000,66448000
"Trinidad","BGGroup","BG_International_Limited_(Operator_and_holder_of_30%_interest)","Block_5(c)_Offshore",68705613,68779190
"Indonesia","PT","PT_Pertamina_Hulu_Energi_East_Java","Tuban",68409000,70719000
"Indonesia","BP","BP_East_Kalimantan","Sanga-Sanga",71458000,70810000
"Indonesia","Pertamina","Pertamina_EP","Corridor",71318000,71318000
"Indonesia","ExxonMobil","Mobil_Cepu_Ltd.","Cepu",72533000,72533000
"Indonesia","Petronas","Petronas_Carigali_Jabung_Ltd","Jabung",73910000,73910000
"Indonesia","PetroChina","PetroChina_East_Java","Tuban",80947000,74147000
"Indonesia","PetroChina","PetroChina_International_(Bermuda)_Ltd.","Salawati_Basin",75043000,75043000
"Indonesia","PT","PT_Medco_E&P_Tarakan","Tarakan",76111000,76111000
"Indonesia","PP","PP_Oil&Gas_(Jabung-Indonesia)_Ltd","Jabung",76792000,76792000
"Trinidad","EOG","EOG_Resources_Trinidad__U(a)_Block_Limited","Block_Modified_U(a)",77115702,77052487
"Indonesia","Lasmo","Lasmo_Sanga-sanga_Ltd","Sanga-Sanga",77737000,78385000
"Indonesia","Pertamina","Pertamina_EP","Corridor",83989000,83989000
"Indonesia","BP","BP_Berau_Ltd.","Berau",84528000,85283000
"Indonesia","PT","PT_PHE_Tuban_East_Java","Tuban",97397000,97391000
"Indonesia","PetroChina","Petrochina_International_Bermuda_Ltd","Salawati_Basin",98317000,98317000
"Indonesia","PP","PP_Oil&Gas_(Jabung-Indonesia)_Ltd","Jabung",101801000,101801000
"Timor","ConocoPhilips","ConocoPhillips_(03-13)_Pty_Ltd_(Operator)","JPDA_03-13",106728004,106728004
"Indonesia","JOB","JOB_Pertamina_PetroChina_East_Java_Ltd","Tuban",107591000,107591000
"Indonesia","Chevron","Chevron_South_Natuna_B_Inc","South_Natuna_Sea_B",108150000,108150000
"Indonesia","EMP","EMP_Malacca_Strait_S.A","Malacca_Strait",108295000,108295000
"Indonesia","Petronas","Petronas_Carigali_Jabung_Ltd","Jabung",109335000,109335000
"Indonesia","Pertamina","Pertamina_Hulu_Energi_West_Madura_Offshore","West_Madura",110440000,110440000
"Indonesia","Chevron","Chevron_Makassar_Ltd.","Makassar_Strait",116220000,116220000
"Indonesia","Star","Star_Energy_Kakap_Ltd.","Kakap",116257000,117583000
"Indonesia","Chevron","Chevron_South_Natuna_B_Inc","South_Natuna_Sea_B",119885000,119885000
"Indonesia","PT","PT_PHE_Tuban_East_Java","Tuban",121672000,121672000
"Trinidad","BHP","BHP_Billiton_(Trinidad-2C)_Ltd_(Operator_and_holder_of_45%_interest)","Block_2(c)",123039171,123039171
"Indonesia","Kondur","Kondur_Petroleum_S.A","Malacca_Strait",126891000,125739000
"Indonesia","Chevron","Chevron_Makassar_Ltd.","Makassar_Strait",128022000,128022000
"Indonesia","PT","PT_PHE_Madura","West_Madura_Off._East_Java",134554000,134554000
"Indonesia","PT","PT_Pertamina_Hulu_Energi_West_Madura","West_Madura",134410000,134950000
"Indonesia","Star","Star_Energy_(Kakap)_Ltd.","Kakap",136894000,136894000
"Indonesia","Kodeco","Kodeco_Energy_Co._Ltd.","West_Madura",139671000,140695000
"Indonesia","ExxonMobil","Mobil_Cepu_Ltd.","Cepu",142754000,142754000
"Indonesia","PetroChina","Petrochina_International_Bermuda_Ltd","Salawati_Basin",144682000,144682000
"Indonesia","Inpex","Inpex_Natuna_Ltd","South_Natuna_Sea_B",152738000,152738000
"Indonesia","EMP","EMP_Malacca_Strait_S.A","Malacca_Strait",158154000,155534000
"Indonesia","Star","Star_Energy_(Kakap)_Ltd.","Kakap",155971000,155971000
"Timor","ConocoPhilips","ConocoPhillips_(03-13)_Pty_Ltd_(Operator)","JPDA_03-13",164037863,164037863
"Indonesia","JOB","JOB_Pertamina_PetroChina_East_Java_Ltd","Tuban",164155000,167283000
"Timor","TokyoTimor","Tokyo_Timor_Sea_Resources","JPDA_03-12",167637643,167637643
"Indonesia","Inpex","Inpex_Natuna_Ltd","South_Natuna_Sea_B",177139000,177139000
"Indonesia","Chevron","Chevron_Makassar_Ltd.","Makassar_Strait",189152000,186646000
"Trinidad","Repsol","Repsol_E&P_T&T_Limited_(Operator_and_holder_of_70%_interest)","Columbus_Basin_Shallow_(Teak_Samaan_Poui)",197366670,197366670
"Indonesia","JOA","JOA_Pertamina_Kodeco","West_Madura_Off._East_Java",215762000,215805000
"Indonesia","TalismanEnergy","Talisman_Energi","Corridor",221486000,221486000
"Indonesia","JOA","JOA_Pertamina_Kodeco","West_Madura_Off._East_Java",228964000,228964000
"Indonesia","PremierOil","Premier_Oil_Natuna_SEA_BV","Natuna_Sea_Block_A",245866000,231457000
"Indonesia","PT","PT_PHE_Madura","West_Madura_Off._East_Java",234191000,234191000
"Indonesia","PT","PT_Medco_E&P_Rimau","Barisan_Rimau",326226000,235463000
"Indonesia","PT","PT_Medco_E&P_Rimau","Rimau",248788000,248788000
"Indonesia","PT","PT_Medco_E&P_Indonesia","South_&_Central_Sumatra",166905000,257667000
"Timor","TokyoTimor","Tokyo_Timor_Sea_Resources","JPDA_03-12",290213987,290213987
