"Indonesia","Kakap","Novus","Novus_Petroleum_Canada_(Kakap)_Ltd",1772000,1772000
"Indonesia","Tungkal","PearlOil","Pearl_Oil_(Tungkal)_Ltd.",1837000,1837000
"Indonesia","Salawati_Basin","Lundin","Lundin_International_BV/RHP_Salawati_Basin_BV",1909000,1909000
"Indonesia","Kakap","Novus","Novus_Nominees_Pty_Ltd",1949000,1949000
"Indonesia",""Tengah_Block_Off._East_Kal."","Inpex","Inpex_Tengah",1986000,1986000
"Indonesia","Bula","Kalrez","Kalrez_Petroleum_(Seram)_Ltd.",2044000,2044000
"Indonesia","South_East_Sumatera","Fortuna","Fortuna_Resources_(Sunda)_Ltd",2049000,2049000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_PHE_Tomori",2243000,2243000
"Indonesia",""Tengah_Block_Off._East_Kal."","Inpex","Inpex_Tengah",2274000,2274000
"Indonesia","Block_A","PT","PT_Medco_E&P_Malaka",2500000,2500000
"Indonesia","Salawati_Basin","PearlOil","Pearl_Oil_(Basin)_Ltd/Petrogas_(Basin)_Ltd",2509000,2509000
"Indonesia","Rimau","Persuda","Perusda_Pertambangan_&_Energi",2754000,2754000
"Indonesia","Pase","TrianglePase","Triangle_Pase",2881000,2881000
"Indonesia","Bawean","Camar","Camar_Resources_Canada_Inc",3083000,2985000
"Indonesia","Kakap","Natuna","Natuna_UK_(Kakap_2)_Ltd",3009000,3009000
"Indonesia","Malacca_Strait","OOGC","OOGC_Malacca",3038000,3038000
"Indonesia","Seram_Non_Bula","CITIC","CITIC_Seram_Energy_Ltd.",3095000,3095000
"Indonesia","Tungkal","MontDOr","Mont_D'Or_Oil_Tungkai_Ltd",3173000,3173000
"Indonesia","Wiriagar","TalismanEnergy","Talisman_Wiriagar_Overseas_Ltd",3279000,3205000
"Indonesia","MFK","Chevron","Chevron_Mountain_Front_Kuantan_Inc.",3211000,3211000
"Indonesia","Berau","BP","BP_Berau_Ltd.",3227000,3226000
"Indonesia","Tungkal","MontDOr","Mont_D'Or_Oil_Tungkai_Ltd",3301000,3301000
"Indonesia","South_East_Sumatera","Fortuna","Fortuna_Resources_(Sunda)_Ltd",6940000,3531000
"Timor","S-06-06_(Block_K)","Reliance","Reliance_Exploration_&_Production_(Operator)",3563379,3563379
"Indonesia","South_East_Sumatera","Salamander","Salamander_Energy_(Sumatra)_BV",3598000,3598000
"Trinidad","North_Coast_Marine_Area_3_(NCMA_3)","Niko","Niko_Resources_(NCMA3_Caribbean)_Limited_(Operator)",3642858,3709642
"Indonesia","Kakap","Natuna","Natuna_UK_(Kakap_2)_Ltd",3725000,3725000
"Indonesia","Offshore_Northwest_Java","Salamander","Salamander_Energy_(Java)_BV",3733000,3733000
"Indonesia","Langgak","SPR","SPR_Langgak",3320000,3816000
"Indonesia","Offshore_Northwest_Java","TalismanEnergy","Talisman_Energy",4010000,4010000
"Indonesia","Salawati_Basin","Lundin","Lundin_International_BV/RHP_Salawati_Basin_BV",4186000,4186000
"Indonesia","Bawean","Camar","Camar_Resources_Canada_Inc",4208000,4208000
"Indonesia","Makassar_Strait","PT","PT_PHE_Makassar_Strait",4279000,4279000
"Indonesia","Madura","Petrogas","Petrogas_Pantai_Madura",4310000,4310000
"Indonesia","South_East_Sumatera","Salamander","Salamander_Energy_(Sumatra)_BV",4473000,4473000
"Indonesia","Merangin_II","PT","PT_Sele_Raya_Merangin_Dua",4475000,4475000
"Timor","JPDA_06-103","Oilex","Oilex_(Operator)",4476530,4476530
"Indonesia","Lematang","PT","PT_Medco_E&P_Lematang",4492000,4492000
"Indonesia","Wiriagar","BP","BP_Wiriagar_Ltd.",4590000,4590000
"Indonesia","Kakap","PT","PT_PHE_Kakap",4828000,4828000
"Indonesia","Pendopo-Raja_JOB","PT","PT_PHE_Raja_Tempirai",5004000,5004000
"Indonesia","Muturi","IndonesiaNaturalGas","Indonesia_Natural_Gas_Resources_Muturi_Inc",5088000,5088000
"Indonesia","Offshore_Northwest_Java","Salamander","Salamander_Energy_(Java)_BV",5207000,5207000
"Indonesia","Raja","GoldenSpike","Golden_Spike_Ltd.",5067000,5233000
"Indonesia","Offshore_Northwest_Java","TalismanEnergy","Talisman_Energy",5369000,5369000
"Indonesia","Kangean","Kangean","Kangean_Energy_Indonesia_Ltd.",5496000,5496000
"Indonesia","Salawati_Basin","PearlOil","Pearl_Oil_(Basin)_Ltd/Petrogas_(Basin)_Ltd",5553000,5553000
"Indonesia","Madura","Petronas","Petronas_Carigali_Madura_lrd",5792000,5792000
"Trinidad","Block_Modified_U(b)","EOG","EOG_Resources_Trinidad_U(b)_Block_Unlimited",5912633,5907316
"Indonesia","Berau","KGBerau","KG_Berau_Petroleum_Ltd",5927000,5927000
"Indonesia",""Jambi_Merang_Block_Ons._Jambi"","PacOil","Pacific_Oil_&_Gas_(Jami_Merang)_Limited",6004000,6004000
"Indonesia","South_Jambi_B","ConocoPhilips","ConocoPhillips_(South_Jambi)_Ltd.",6958000,6047000
"Indonesia","Pendopo-Raja_JOB","JOB","JOB_Pertamina-Golden_Spike_Energy_Indonesia_Ltd",5228000,6122000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_Medco_E&P_Tomori_Sulawesi",6175000,6175000
"Indonesia","Raja","PT","PT_Pertamina_Hulu_Energi_Raja_Tempirai",6341000,6317000
"Indonesia","Pendopo-Raja_JOB","PT","PT_PHE_Raja_Tempirai",6363000,6363000
"Indonesia","Kakap","Novus","Novus_UK_(Kakap)_Ltd",6411000,6411000
"Timor","JPDA_06-105","TalismanEnergy","Talisman",6419484,6419484
"Indonesia","Pase","TrianglePase","Triangle_Pase",6474000,6474000
"Trinidad","North_Coast_Marine_Area_4_(NCMA_4)","Centrica","Centrica_North_Sea_Oil_Ltd_(Operator)",6480586,6503803
"Indonesia","Tuban","PT","PT_PHE_Tuban",6821000,6821000
"Indonesia","Seram_Non_Bula","CITIC","CITIC_Seram_Energy_Ltd.",6957000,6957000
"Indonesia","Malacca_Strait","OOGC","OOGC_Malacca",6959000,6959000
"Timor","JPDA_06-105","ENI","Eni_JPDA_06-105_Pty_Ltd_(Operator)",6989354,6989354
"Indonesia","Muturi","IndonesiaNaturalGas","Indonesia_Natural_Gas_Resources_Muturi_Inc",6944000,7077000
"Trinidad","Galeota_Area","BayfieldEnergy","Bayfield_Energy_(Galeota)_Limited_(Operator)",7119818,7124246
"Indonesia",""Sengkang_South_Sulawesi"","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.",7228000,7228000
"Indonesia","Kakap","PT","PT_PHE_Kakap",7426000,7426000
"Trinidad","Block_4(b)","Niko","Niko_Resources_(Block_4b_Caribbean)_Limited",7638122,7664353
"Indonesia","Muturi","BP","BP_Muturi_Holdings_BV",7737000,7737000
"Indonesia","Madura","Santos","Santos_(Madura_Offshore)_Pty._Ltd.",7775000,7775000
"Indonesia","Offshore_Northwest_Java","PT","PT_PHE_Jawa_Ltd",8033000,8033000
"Indonesia","Kakap","Novus","Novus_UK_(Kakap)_Ltd",8046000,8046000
"Indonesia","Berau","KGBerau","KG_Berau_Petroleum_Ltd",8084000,8084000
"Indonesia","Kangean","Kangean","Kangean_Energy_Indonesia_Ltd.",8097000,8098000
"Indonesia","Kakap","SPC","SPC_Kakap_Limited",8371000,8371000
"Indonesia","Berau","Nippon","Nippon_Oil_Exploration_(Berau)_Ltd",8468000,8468000
"Indonesia","Madura_Offshore","Santos","Santos_(Madura_Offshore)_Pty._Ltd.",8590000,8589000
"Indonesia",""Jambi_Merang_Block_Ons._Jambi"","TalismanEnergy","Talisman_(Jambi_Merang)_Limited",8793000,8793000
"Indonesia","MFK","Chevron","Chevron_Mountain_Front_Kuantan_Inc.",9123000,8797000
"Indonesia","Kakap","PremierOil","Premier_Oil_Kakap_BV",9190000,9190000
"Indonesia","Wiriagar","BP","BP_Wiriagar_Ltd.",9249000,9342000
"Indonesia","Sanga-Sanga","Universe","Universe_Gas&Oil_Company",9381000,9381000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_Pertamina_Hulu_Energi_Tomori_Sulawesi",9391000,9391000
"Indonesia","East_Kalimantan","Inpex","Inpex_Offshore_North_Mahakam_Ltd",9509000,9509000
"Indonesia","Tuban","PT","PT_PHE_Tuban",9648000,9648000
"Indonesia","Berau","MIB","Ml_Berau_BV",9761000,9761000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_Pertamina_-_Medco_E&P_Tomori_Sulawesi",9794000,9794000
"Indonesia","Salawati_Island_JOB","PT","PT_PHE_Salawati",10091000,10091000
"Indonesia","East_Kalimantan","Inpex","Inpex_Offshore_North_Mahakam_Ltd",10391000,10391000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_PHE_Tomori",10463000,10463000
"Indonesia","Pendopo-Raja_JOB","JOB","JOB_Pertamina-Golden_Spike_Energy_Indonesia_Ltd",10674000,10674000
"Indonesia","Kakap","SPC","SPC_Kakap_Limited",11128000,11128000
"Indonesia","West_Madura","Pertamina","Pertamina_Hulu_Energi_West_Madura_Offshore",11378000,11378000
"Indonesia","Berau","Nippon","Nippon_Oil_Exploration_(Berau)_Ltd",11550000,11550000
"Timor","JPDA_06-102","Petronas","Petronas_(Operator)",11564779,11564779
"Indonesia",""West_Madura_Off._East_Java"","CNOOC","CNOOC_Madura_Ltd",13843000,11600000
"Indonesia","Kakap","PremierOil","Premier_Oil_Kakap_BV",12254000,12254000
"Indonesia","Makassar_Strait","PT","PT_PHE_Makassar_Strait",12367000,12367000
"Trinidad","North_Coast_Marine_Area_1_(NCMA_1)","ENI","ENI_Trinidad_and_Tobago_Limited_(21.5%)",12568771,12568771
"Indonesia","Sengkang","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.",13560000,13142000
"Indonesia","Berau","MIB","Ml_Berau_BV",13313000,13313000
"Indonesia","Sengkang","EnergyEquity","Energy_Equity_Epic_(Sengkang)_Pty._Ltd.",13318000,13318000
"Indonesia",""Sampang_East_Java_Sea"","Santos","Santos_(Sampang)_Pty._Ltd",13577000,13578000
"Indonesia","Natuna_Sea_Block_A","Natuna","Natuna_1_BV",13637000,13637000
"Trinidad","North_Coast_Marine_Area_2_(NCMA_2)","Niko","Niko_Resources_(NCMA2_Caribbean)_Limited_(Operator)",13933742,13983085
"Indonesia","Sanga-Sanga","Universe","Universe_Gas&Oil_Company",14434000,14434000
"Indonesia",""Tengah_Block_Off._East_Kal."","PT","PT_PHE_Tengah_Area",9453000,14874000
"Indonesia","Coastal_Plains_Pekanbaru","PT","PT_PHE_CPP",14883000,14883000
"Indonesia","South_East_Sumatera","PT","Pt_PHE_OSES",15163000,15163000
"Indonesia","Salawati_Island_JOB","PT","PT_PHE_Salawati",15216000,15189000
"Indonesia","Langgak","SPR","SPR_Langgak",15488000,15488000
"Indonesia","Muturi","BP","BP_Muturi_Holdings_BV",17231000,17234000
"Indonesia","Coastal_Plains_Pekanbaru","PT","PT_PHE_CPP",17243000,17243000
"Indonesia","Salawati_Island_JOB","JOB","JOB_Pertamina_-_PetroChina_Salawati_Ltd",17451000,17451000
"Indonesia","Salawati_Island_JOB","JOB","JOB_Pertamina_-_PetroChina_Salawati_Ltd",17759000,17759000
"Indonesia","Kangean","Kangean","Kangean_Energy_Indonesia_Ltd.",18533000,18481000
"Indonesia",""Tengah_Block_Off._East_Kal."","PT","PT_PHE_Tengah_Area",18594000,18594000
"Indonesia",""Tengah_Block_Off._East_Kal."","JOA","JOA_Total_E&P_Indonesi",18835000,18835000
"Indonesia",""Pangkah_East_Java"","Hess","Hess_(Indonesia-Pangkah)_Ltd.",18954000,18954000
"Indonesia","Sampang","Santos","Santos_(Sampang)_Pty._Ltd",19590000,19590000
"Indonesia","Pangkah","Hess","Hess_(Indonesia-Pangkah)_Ltd.",20251000,20251000
"Indonesia","Muturi","CNOOC","CNOOC_Muturia_Ltd",20304000,20304000
"Indonesia","Natuna_Sea_Block_A","Natuna","Natuna_2_BV",20911000,20911000
"Indonesia","South_East_Sumatera","Inpex","Inpex_Sumatra_Ltd/PHE_Sumatra",12214000,21214000
"Indonesia",""Senoro_-_Toili_Sulawesi"","PT","PT_Pertamina_-_Medco_E&P_Tomori_Sulawesi",21411000,21411000
"Indonesia","Kepala_Burung","PT","PT_Pertamina_Hulu_Energi_Salawati",20608000,21894000
"Indonesia","Natuna_Sea_Block_A","Natuna","Natuna_1_BV",21898000,21898000
"Indonesia","Kepala_Burung","PetroChina","PetroChina_International_Salawati_Ltd",23992000,22479000
"Indonesia","Cepu","ExxonMobil","Mobil_Cepu_Ltd.",22792000,22792000
"Indonesia","Offshore_Northwest_Java","CNOOC","CNOOC_ONWJ_Ltd",23362000,23362000
"Indonesia",""Tengah_Block_Off._East_Kal."","JOA","JOA_Total_E&P_Indonesi",23470000,23470000
"Indonesia",""West_Madura_Off._East_Java"","CNOOC","CNOOC_Madura_Ltd",28684000,28684000
"Indonesia","Natuna_Sea_Block_A","Kufpec","Kupfec_Indonesia_(Natuna)_BV",30305000,30305000
"Indonesia","Ogan_Komering","PT","PT_Pertamina_Hulu_Energi_Ogan_Komering",33172000,33172000
"Indonesia","Ogan_Komering","PT","PT_PHE_Ogan_Komering",33173000,33173000
"Indonesia","Natuna_Sea_Block_A","Natuna","Natuna_2_BV",33577000,33577000
"Indonesia","Sanga-Sanga","VirginiaInt","Virginia_International_Company",33686000,33686000
"Indonesia","Tarakan","PT","PT_Medco_E&P_Tarakan",33749000,33749000
"Indonesia","Pangkah","Hess","Hess_(Indonesia-Pangkah)_Ltd.",34832000,34832000
"Indonesia","Siak","Chevron","Chevron_Siak_Inc.",34868000,34868000
"Indonesia","Ogan_Komering","TalismanEnergy","Talisman_(Ogan_Komering)_Ltd.",35461000,35695000
"Indonesia",""Jambi_Merang_Block_Ons._Jambi"","PT","PT_PHE_Jambi_Merang",37303000,37303000
"Indonesia","Tarakan","PT","PT_Medco_E&P_Tarakan",39340000,39340000
"Trinidad","Central_Block","BGGroup","BG_Trinidad_Central_Block_Limited_(Operator)",41207099,41217374
"Indonesia","Sampang","Santos","Santos_(Sampang)_Pty._Ltd",43343000,43343000
"Indonesia","Sanga-Sanga","OPICOLI","Opicoil_Houston_Inc",43568000,43568000
"Indonesia","Berau","BP","BP_Berau_Ltd.",45764000,45764000
"Indonesia","Ogan_Komering","JOB","JOB_Pertamina_-_Talisman_(Ogan_Konering)_Ltd",45842000,45842000
"Indonesia","Ogan_Komering","PT","PT_PHE_Ogan_Komering",46023000,46023000
"Indonesia","Siak","Chevron","Chevron_Siak_Inc.",46967000,46967000
"Indonesia","Jabung","PT","PT_PHE_Jabung",47534000,47534000
"Indonesia","Sanga-Sanga","Lasmo","Lasmo_Sanga-sanga_Ltd",47982000,47981000
"Indonesia","Natuna_Sea_Block_A","Kufpec","Kupfec_Indonesia_(Natuna)_BV",48662000,48662000
"Timor","JPDA_06-105","ENI","Eni_JPDA_06-105_Pty_Ltd_(Operator)",49587120,49587120
"Indonesia","Sanga-Sanga","BP","BP_East_Kalimantan",49876000,49877000
"Indonesia","Sanga-Sanga","VirginiaInt","Virginia_International_Company",51358000,51358000
"Indonesia","Jabung","PT","PT_PHE_Jabung",52422000,52422000
"Indonesia",""Jambi_Merang_Block_Ons._Jambi"","JOB","JOB_Pertamina_-_Talisman_Jambi_Merang",54503000,54503000
"Indonesia","Offshore_Northwest_Java","CNOOC","CNOOC_ONWJ_Ltd",55222000,55222000
"Indonesia","Siak","Chevron","Chevron_Siak_Inc.",62920000,62920000
"Indonesia","Sanga-Sanga","OPICOLI","Opicoil_Houston_Inc",64387000,64387000
"Indonesia","Ogan_Komering","JOB","JOB_Pertamina_-_Talisman_(Ogan_Konering)_Ltd",65574000,65574000
"Indonesia","Madura","Santos","Santos_(Madura_Offshore)_Pty._Ltd.",66448000,66448000
"Trinidad",""Block_5(c)_Offshore"","BGGroup","BG_International_Limited_(Operator_and_holder_of_30%_interest)",68705613,68779190
"Indonesia","Tuban","PT","PT_Pertamina_Hulu_Energi_East_Java",68409000,70719000
"Indonesia","Sanga-Sanga","BP","BP_East_Kalimantan",71458000,70810000
"Indonesia","Corridor","Pertamina","Pertamina_EP",71318000,71318000
"Indonesia","Cepu","ExxonMobil","Mobil_Cepu_Ltd.",72533000,72533000
"Indonesia","Jabung","Petronas","Petronas_Carigali_Jabung_Ltd",73910000,73910000
"Indonesia","Tuban","PetroChina","PetroChina_East_Java",80947000,74147000
"Indonesia","Salawati_Basin","PetroChina","PetroChina_International_(Bermuda)_Ltd.",75043000,75043000
"Indonesia","Tarakan","PT","PT_Medco_E&P_Tarakan",76111000,76111000
"Indonesia","Jabung","PP","PP_Oil&Gas_(Jabung-Indonesia)_Ltd",76792000,76792000
"Trinidad","Block_Modified_U(a)","EOG","EOG_Resources_Trinidad__U(a)_Block_Limited",77115702,77052487
"Indonesia","Sanga-Sanga","Lasmo","Lasmo_Sanga-sanga_Ltd",77737000,78385000
"Indonesia","Corridor","Pertamina","Pertamina_EP",83989000,83989000
"Indonesia","Berau","BP","BP_Berau_Ltd.",84528000,85283000
"Indonesia","Tuban","PT","PT_PHE_Tuban_East_Java",97397000,97391000
"Indonesia","Salawati_Basin","PetroChina","Petrochina_International_Bermuda_Ltd",98317000,98317000
"Indonesia","Jabung","PP","PP_Oil&Gas_(Jabung-Indonesia)_Ltd",101801000,101801000
"Timor","JPDA_03-13","ConocoPhilips","ConocoPhillips_(03-13)_Pty_Ltd_(Operator)",106728004,106728004
"Indonesia","Tuban","JOB","JOB_Pertamina_-_PetroChina_East_Java_Ltd",107591000,107591000
"Indonesia","South_Natuna_Sea_B","Chevron","Chevron_South_Natuna_B_Inc",108150000,108150000
"Indonesia","Malacca_Strait","EMP","EMP_Malacca_Strait_S.A",108295000,108295000
"Indonesia","Jabung","Petronas","Petronas_Carigali_Jabung_Ltd",109335000,109335000
"Indonesia","West_Madura","Pertamina","Pertamina_Hulu_Energi_West_Madura_Offshore",110440000,110440000
"Indonesia","Makassar_Strait","Chevron","Chevron_Makassar_Ltd.",116220000,116220000
"Indonesia","Kakap","Star","Star_Energy_Kakap_Ltd.",116257000,117583000
"Indonesia","South_Natuna_Sea_B","Chevron","Chevron_South_Natuna_B_Inc",119885000,119885000
"Indonesia","Tuban","PT","PT_PHE_Tuban_East_Java",121672000,121672000
"Trinidad","Block_2(c)","BHP","BHP_Billiton_(Trinidad-2C)_Ltd_(Operator_and_holder_of_45%_interest)",123039171,123039171
"Indonesia","Malacca_Strait","Kondur","Kondur_Petroleum_S.A",126891000,125739000
"Indonesia","Makassar_Strait","Chevron","Chevron_Makassar_Ltd.",128022000,128022000
"Indonesia",""West_Madura_Off._East_Java"","PT","PT_PHE_Madura",134554000,134554000
"Indonesia","West_Madura","PT","PT_Pertamina_Hulu_Energi_West_Madura",134410000,134950000
"Indonesia","Kakap","Star","Star_Energy_(Kakap)_Ltd.",136894000,136894000
"Indonesia","West_Madura","Kodeco",""Kodeco_Energy_Co._Ltd."",139671000,140695000
"Indonesia","Cepu","ExxonMobil","Mobil_Cepu_Ltd.",142754000,142754000
"Indonesia","Salawati_Basin","PetroChina","Petrochina_International_Bermuda_Ltd",144682000,144682000
"Indonesia","South_Natuna_Sea_B","Inpex","Inpex_Natuna_Ltd",152738000,152738000
"Indonesia","Malacca_Strait","EMP","EMP_Malacca_Strait_S.A",158154000,155534000
"Indonesia","Kakap","Star","Star_Energy_(Kakap)_Ltd.",155971000,155971000
"Timor","JPDA_03-13","ConocoPhilips","ConocoPhillips_(03-13)_Pty_Ltd_(Operator)",164037863,164037863
"Indonesia","Tuban","JOB","JOB_Pertamina_-_PetroChina_East_Java_Ltd",164155000,167283000
"Timor","JPDA_03-12","TokyoTimor","Tokyo_Timor_Sea_Resources",167637643,167637643
"Indonesia","South_Natuna_Sea_B","Inpex","Inpex_Natuna_Ltd",177139000,177139000
"Indonesia","Makassar_Strait","Chevron","Chevron_Makassar_Ltd.",189152000,186646000
"Trinidad",""Columbus_Basin_Shallow_(Teak_Samaan_Poui)"","Repsol","Repsol_E&P_T&T_Limited_(Operator_and_holder_of_70%_interest)",197366670,197366670
"Indonesia",""West_Madura_Off._East_Java"","JOA","JOA_Pertamina_Kodeco",215762000,215805000
"Indonesia","Corridor","TalismanEnergy","Talisman_Energi",221486000,221486000
"Indonesia",""West_Madura_Off._East_Java"","JOA","JOA_Pertamina_Kodeco",228964000,228964000
"Indonesia","Natuna_Sea_Block_A","PremierOil","Premier_Oil_Natuna_SEA_BV",245866000,231457000
"Indonesia",""West_Madura_Off._East_Java"","PT","PT_PHE_Madura",234191000,234191000
"Indonesia","Barisan_Rimau","PT","PT_Medco_E&P_Rimau",326226000,235463000
"Indonesia","Rimau","PT","PT_Medco_E&P_Rimau",248788000,248788000
